,NM62,-18,-2,0,18,30,0,1818BA,NMT2,,,759.250,57
,NM63,-18,-2,0,19,30,0,1819BA,NMT2,,,527.250,28
,NM64,-18,-2,0,20,30,0,1820BA,NMT2,,,655.250,44
,NM66,-17,-55,0,22,35,0,1722DC,NMT2,,,503.250,25
,NM67,-17,-52,0,23,35,0,1723DC,NMT2,,,663.250,45
,NM71,-24,-30,0,19,15,0,2419CB,NMT2,,,655.250,44
,NM72,-23,-8,0,19,45,0,2319BB,NMT2,,,631.250,41
,OKAHANDJA,-21,-40,0,16,50,0,2116DB,NMT2,,,631.250,41
,OKAKARARA,-20,-41,-3,17,30,0,2017DA,NMT2,,,647.250,43
,OMATAKO,-21,-12,0,16,43,0,2116BA,NMT2,,,503.250,25
,ONDANGWA,-18,-5,0,16,30,0,1816BA,NMT2,,,799.250,62
,OPUWA,-18,-10,0,13,40,0,1813BA,NMT2,,,775.250,59
,ORANJEMUND,-28,-9,0,16,32,0,2816BA,NMT2,,,631.250,41
,OROS,-20,-13,0,17,4,0,2017AA,NMT2,,,519.250,27
,OSHAKATI,-17,-47,0,15,43,0,1715DC,NMT2,,,647.250,43
,PARESIS,-20,-23,0,16,19,0,2016AD,NMT2,,,775.250,59
,POS3,-21,-36,0,19,25,0,2119CB,NMT2,,,655.250,44
,REHOBOTH,-23,-20,0,17,30,0,2317BC,NMT2,,,783.250,60
,RENOSTERKOP,-20,-31,0,15,15,0,2015CB,NMT2,,,639.250,42
,ROSSING,-22,-31,0,14,49,0,2214DB,NMT2,,,759.250,57
,SIGNALBERG,-19,-34,0,17,42,0,1917DA,NMT2,,,783.250,60
,STAMPRIET,-24,-19,0,18,27,0,2418AD,NMT2,,,527.250,28
,TIERVLEI,-19,-17,0,15,46,0,1915BD,NMT2,,,559.250,32
,TSUMEB,-19,-13,-47,17,43,0,1917BA,NMT2,,,655.250,44
,TSUMKWE,-19,-42,0,20,35,0,1920DA,NMT2,,,631.250,41
,UR,-27,-31,0,18,32,0,2718DA,NMT2,,,767.250,58
,WALVISBAAI,-22,-57,0,14,30,0,2214DC,NMT2,,,511.250,26
,WARMQUELLE,-19,0,0,13,50,0,1913BB,NMT2,,,631.250,41
,WINDHOEK,-22,-43,0,17,4,0,2217CA,NMT2,,,511.250,26
,WITWATERSBERGE,-22,-41,0,15,48,0,2215DB,NMT2,,,527.250,28
,AMINUIS,-23,-42,0,19,21,0,2319CB,NMT3,,,535.250,29
,ANDARA,-18,-2,0,21,25,0,1821AB,NMT3,,,815.250,64
,ARIAMSVLEI,-28,-8,0,19,50,0,2819BB,NMT3,,,687.250,48
,AROAB,-26,-45,0,19,38,0,2919DC,NMT3,,,663.250,45
,AUS,-26,-35,0,16,30,0,2616DA,NMT3,,,687.250,48
,BETHANIEN,-26,-30,0,17,15,0,,NMT3,,,815.250,64
,BRUKKAROS,-25,-52,0,17,47,0,2517DD,NMT3,,,671.250,46
,DIAMANTPOORT,-27,-7,0,16,53,0,2716BB,NMT3,,,551.250,31
,FONTEINE,-20,-15,0,14,6,0,2014AC,NMT3,,,687.250,48
,GOBABIS,-22,-32,-20,18,51,16,2218DB,NMT3,,,807.250,63
,KAMANJAB,-19,-35,0,14,53,0,1914DB,NMT3,,,575.250,34
,KATIMAMULILO,-17,-50,0,24,35,0,1724DC,NMT3,,,583.250,35
,KEETMANSHOOP,-26,-34,-45,18,8,16,2618CB,NMT3,,,535.250,29
,KLEINAUB,-23,-44,0,16,37,0,2316DA,NMT3,,,807.250,63
,KLEINWINDHOEK,-22,-35,0,17,6,0,2217CA,NMT3,,,799.250,62
,KOES,-25,-55,0,19,9,0,2519CC,NMT3,,,807.250,63
,LUDERITZBUCHT,-26,-30,0,15,9,0,2615CA,NMT3,,,559.250,32
,MALTAHOHE,-24,-51,0,17,10,0,2417CC,NMT3,,,791.250,61
,MARIENTAL,-24,-27,-20,17,55,0,2417BD,NMT3,,,679.250,47
,NAUS,-25,-45,0,16,30,0,2516CD,NMT3,,,543.250,30
,NM1,-28,-20,0,18,0,0,2818AC,NMT3,,,559.250,32
,NM11,-25,-10,0,16,15,0,2516AB,NMT3,,,799.250,62
,NM15,-24,-5,0,16,55,0,2416BB,NMT3,,,551.250,31
,NM18,-23,-45,0,15,15,0,2315CD,NMT3,,,671.250,46
,NM25,-22,-25,0,18,8,0,2218AC,NMT3,,,671.250,46
,NM27,-21,-43,0,15,32,0,2115DA,NMT3,,,679.250,47
,NM29,-21,-40,0,17,35,0,2117DA,NMT3,,,791.250,61
,NM30,-21,-30,0,18,35,0,2118DA,NMT3,,,559.250,32
,NM32,-21,-10,0,14,30,0,2114AC,NMT3,,,551.250,31
,NM38,-20,-31,0,19,35,0,2019DA,NMT3,,,799.250,62
,NM39,-20,-37,0,20,12,0,2020CA,NMT3,,,543.250,30
,NM40,-19,-35,0,13,35,0,1913CA,NMT3,,,799.250,62
,NM46,-19,-45,0,19,40,0,1919DC,NMT3,,,535.250,29
,NM48,-18,-50,0,12,50,0,1812DD,NMT3,,,535.250,29
,NM50,-18,-50,0,15,0,0,1815CC,NMT3,,,791.250,61
,NM53,-18,-55,0,18,20,0,1818CD,NMT3,,,671.250,46
,NM54,-18,-55,0,19,5,0,1819CC,NMT3,,,807.250,63
,NM55,-18,-52,0,20,30,0,1820DC,NMT3,,,583.250,35
,NM56,-17,-55,0,12,25,0,1712CD,NMT3,,,791.250,61
,NM58,-18,-3,0,14,30,0,1814BA,NMT3,,,583.250,35
,NM61,-18,-2,0,17,30,0,1817BA,NMT3,,,575.250,34
,NM62,-18,-2,0,18,30,0,1818BA,NMT3,,,823.250,65
,NM63,-18,-2,0,19,30,0,1819BA,NMT3,,,559.250,32
,NM64,-18,-2,0,20,30,0,1820BA,NMT3,,,687.250,48
,NM67,-17,-52,0,23,35,0,1723DC,NMT3,,,695.250,49
,NM71,-24,-30,0,19,15,0,2419CB,NMT3,,,687.250,48
,NM72,-23,-8,0,19,45,0,2319BB,NMT3,,,663.250,45
,OKAHANDJA,-21,-40,0,16,50,0,2116DB,NMT3,,,663.250,45
,OKAKARARA,-20,-41,-3,17,30,0,2017DA,NMT3,,,679.250,47
,OMATAKO,-21,-12,0,16,43,0,2116BA,NMT3,,,535.250,29
,ONDANGWA,-18,-5,0,16,30,0,1816BA,NMT3,,,831.250,66
,OPUWA,-18,-10,0,13,40,0,1813BA,NMT3,,,807.250,63
,ORANJEMUND,-28,-9,0,16,32,0,2816BA,NMT3,,,663.250,45
,OROS,-20,-13,0,17,4,0,2017AA,NMT3,,,551.250,31
,OSHAKATI,-17,-47,0,15,43,0,1715DC,NMT3,,,679.250,47
,PARESIS,-20,-23,0,16,19,0,2016AD,NMT3,,,807.250,63
,POS3,-21,-36,0,19,25,0,2119CB,NMT3,,,687.250,48
,REHOBOTH,-23,-20,0,17,30,0,2317BC,NMT3,,,815.250,64
,RENOSTERKOP,-20,-31,0,15,15,0,2015CB,NMT3,,,671.250,46
,ROSSING,-22,-31,0,14,49,0,2214DB,NMT3,,,791.250,61
,SIGNALBERG,-19,-34,0,17,42,0,1917DA,NMT3,,,815.250,64
,STAMPRIET,-24,-19,0,18,27,0,2418AD,NMT3,,,559.250,32
,TIERVLEI,-19,-17,0,15,46,0,1915BD,NMT3,,,591.250,36
,TSUMEB,-19,-13,-47,17,43,0,1917BA,NMT3,,,719.250,52
,TSUMKWE,-19,-42,0,20,35,0,1920DA,NMT3,,,663.250,45
,UR,-27,-31,0,18,32,0,2718DA,NMT3,,,799.250,62
,WALVISBAAI,-22,-57,0,14,30,0,2214DC,NMT3,,,543.250,30
,WARMQUELLE,-19,0,0,13,50,0,1913BB,NMT3,,,663.250,45
,WINDHOEK,-22,-43,0,17,4,0,2217CA,NMT3,,,543.250,30
,WITWATERSBERGE,-22,-41,0,15,48,0,2215DB,NMT3,,,559.250,32
,AMINUIS,-23,-42,0,19,21,0,2319CB,NMT4,,,567.250,33
,ANDARA,-18,-2,0,21,25,0,1821AB,NMT4,,,847.250,68
,ARIAMSVLEI,-28,-8,0,19,50,0,2819BB,NMT4,,,719.250,52
,AROAB,-26,-45,0,19,38,0,2919DC,NMT4,,,695.250,49
,AUS,-26,-35,0,16,30,0,2616DA,NMT4,,,719.250,52
,BETHANIEN,-26,-30,0,17,15,0,,NMT4,,,847.250,68
,BRUKKAROS,-25,-52,0,17,47,0,2517DD,NMT4,,,607.250,38
,BRUKKAROS,-25,-52,0,17,47,0,2517DD,NMT4,,,703.250,50
,DIAMANTPOORT,-27,-7,0,16,53,0,2716BB,NMT4,,,583.250,35
,FONTEINE,-20,-15,0,14,6,0,2014AC,NMT4,,,719.250,52
,GOBABIS,-22,-32,-20,18,51,16,2218DB,NMT4,,,839.250,67
,KEETMANSHOOP,-26,-34,-45,18,8,16,2618CB,NMT4,,,567.250,33
,KLEINAUB,-23,-44,0,16,37,0,2316DA,NMT4,,,839.250,67
,KLEINWINDHOEK,-22,-35,0,17,6,0,2217CA,NMT4,,,831.250,66
,KOES,-25,-55,0,19,9,0,2519CC,NMT4,,,839.250,67
,LUDERITZBUCHT,-26,-30,0,15,9,0,2615CA,NMT4,,,591.250,36
,MALTAHOHE,-24,-51,0,17,10,0,2417CC,NMT4,,,823.250,65
,MARIENTAL,-24,-27,-20,17,55,0,2417BD,NMT4,,,711.250,51
,NAUS,-25,-45,0,16,30,0,2516CD,NMT4,,,575.250,34
,NM1,-28,-20,0,18,0,0,2818AC,NMT4,,,591.250,36
,NM11,-25,-10,0,16,15,0,2516AB,NMT4,,,831.250,66
,NM15,-24,-5,0,16,55,0,2416BB,NMT4,,,583.250,35
,NM18,-23,-45,0,15,15,0,2315CD,NMT4,,,703.250,50
,NM25,-22,-25,0,18,8,0,2218AC,NMT4,,,703.250,50
,NM27,-21,-43,0,15,32,0,2115DA,NMT4,,,711.250,51
,NM29,-21,-40,0,17,35,0,2117DA,NMT4,,,823.250,65
,NM30,-21,-30,0,18,35,0,2118DA,NMT4,,,591.250,36
,NM32,-21,-10,0,14,30,0,2114AC,NMT4,,,583.250,35
,NM38,-20,-31,0,19,35,0,2019DA,NMT4,,,831.250,66
,NM39,-20,-37,0,20,12,0,2020CA,NMT4,,,575.250,34
,NM40,-19,-35,0,13,35,0,1913CA,NMT4,,,831.250,66
,NM46,-19,-45,0,19,40,0,1919DC,NMT4,,,567.250,33
,NM50,-18,-50,0,15,0,0,1815CC,NMT4,,,823.250,65
,NM53,-18,-55,0,18,20,0,1818CD,NMT4,,,703.250,50
,NM54,-18,-55,0,19,5,0,1819CC,NMT4,,,839.250,67
,NM56,-17,-55,0,12,25,0,1712CD,NMT4,,,823.250,65
,NM63,-18,-2,0,19,30,0,1819BA,NMT4,,,591.250,36
,NM64,-18,-2,0,20,30,0,1820BA,NMT4,,,719.250,52
,NM71,-24,-30,0,19,15,0,2419CB,NMT4,,,719.250,52
,NM72,-23,-8,0,19,45,0,2319BB,NMT4,,,695.250,49
,OKAHANDJA,-21,-40,0,16,50,0,2116DB,NMT4,,,695.250,49
,OKAKARARA,-20,-41,-3,17,30,0,2017DA,NMT4,,,711.250,51
,OMATAKO,-21,-12,0,16,43,0,2116BA,NMT4,,,567.250,33
,OPUWA,-18,-10,0,13,40,0,1813BA,NMT4,,,839.250,67
,ORANJEMUND,-28,-9,0,16,32,0,2816BA,NMT4,,,695.250,49
,OROS,-20,-13,0,17,4,0,2017AA,NMT4,,,583.250,35
,OSHAKATI,-17,-47,0,15,43,0,1715DC,NMT4,,,711.250,51
,PARESIS,-20,-23,0,16,19,0,2016AD,NMT4,,,839.250,67
,POS3,-21,-36,0,19,25,0,2119CB,NMT4,,,719.250,52
,REHOBOTH,-23,-20,0,17,30,0,2317BC,NMT4,,,847.250,68
,RENOSTERKOP,-20,-31,0,15,15,0,2015CB,NMT4,,,703.250,50
,ROSSING,-22,-31,0,14,49,0,2214DB,NMT4,,,823.250,65
,SIGNALBERG,-19,-34,0,17,42,0,1917DA,NMT4,,,847.250,68
,STAMPRIET,-24,-19,0,18,27,0,2418AD,NMT4,,,591.250,36
,TSUMKWE,-19,-42,0,20,35,0,1920DA,NMT4,,,695.250,49
,UR,-27,-31,0,18,32,0,2718DA,NMT4,,,831.250,66
,WALVISBAAI,-22,-57,0,14,30,0,2214DC,NMT4,,,575.250,34
,WARMQUELLE,-19,0,0,13,50,0,1913BB,NMT4,,,695.250,49
,WINDHOEK,-22,-43,0,17,4,0,2217CA,NMT4,,,575.250,34
,WITWATERSBERGE,-22,-41,0,15,48,0,2215DB,NMT4,,,591.250,36
,BRUKKAROS,-25,-52,0,17,47,0,2517DD,NMT5,,,199.250,7
,GOBABIS,-22,-32,-20,18,51,16,2218DB,NMT5,,,175.250,4
,KAMANJAB,-19,-35,0,14,53,0,1914DB,NMT5,,,231.250,11
,KATIMAMULILO,-17,-50,0,24,35,0,1724DC,NMT5,,,223.250,10
,KEETMANSHOOP,-26,-34,-45,18,8,16,2618CB,NMT5,,,175.250,4
,KLEINAUB,-23,-44,0,16,37,0,2316DA,NMT5,,,231.250,11
,KLEINWINDHOEK,-22,-35,0,17,6,0,2217CA,NMT5,,,223.250,10
,LUDERITZBUCHT,-26,-30,0,15,9,0,2615CA,NMT5,,,207.250,8
,MALTAHOHE,-24,-51,0,17,10,0,2417CC,NMT5,,,183.250,5
,NM1,-28,-20,0,18,0,0,2818AC,NMT5,,,207.250,8
,NM27,-21,-43,0,15,32,0,2115DA,NMT5,,,175.250,4
,NM54,-18,-55,0,19,5,0,1819CC,NMT5,,,175.250,4
,NM64,-18,-2,0,20,30,0,1820BA,NMT5,,,223.250,10
,NM66,-17,-55,0,22,35,0,1722DC,NMT5,,,191.250,6
,NM72,-23,-8,0,19,45,0,2319BB,NMT5,,,183.250,5
,OKAKARARA,-20,-41,-3,17,30,0,2017DA,NMT5,,,223.250,10
,OPUWA,-18,-10,0,13,40,0,1813BA,NMT5,,,223.250,10
,ORANJEMUND,-28,-9,0,16,32,0,2816BA,NMT5,,,231.250,11
,OSHAKATI,-17,-47,0,15,43,0,1715DC,NMT5,,,175.250,4
,PARESIS,-20,-23,0,16,19,0,2016AD,NMT5,,,183.250,5
,POS3,-21,-36,0,19,25,0,2119CB,NMT5,,,231.250,11
,ROSSING,-22,-31,0,14,49,0,2214DB,NMT5,,,223.250,10
,SIGNALBERG,-19,-34,0,17,42,0,1917DA,NMT5,,,191.250,6
,STAMPRIET,-24,-19,0,18,27,0,2418AD,NMT5,,,223.250,10
,TSUMKWE,-19,-42,0,20,35,0,1920DA,NMT5,,,183.250,5
,UR,-27,-31,0,18,32,0,2718DA,NMT5,,,191.250,6
,WALVISBAAI,-22,-57,0,14,30,0,2214DC,NMT5,,,175.250,4
,WINDHOEK,-22,-43,0,17,4,0,2217CA,NMT5,,,191.250,6
,BRUKKAROS,-25,-52,0,17,47,0,2517DD,NMT6,,,231.250,11
,GOBABIS,-22,-32,-20,18,51,16,2218DB,NMT6,,,199.250,7
,KATIMAMULILO,-17,-50,0,24,35,0,1724DC,NMT6,,,247.130,13
,MALTAHOHE,-24,-51,0,17,10,0,2417CC,NMT6,,,207.250,8
,NM27,-21,-43,0,15,32,0,2115DA,NMT6,,,199.250,7
,NM54,-18,-55,0,19,5,0,1819CC,NMT6,,,199.250,7
,NM64,-18,-2,0,20,30,0,1820BA,NMT6,,,247.130,13
,NM66,-17,-55,0,22,35,0,1722DC,NMT6,,,215.250,9
,NM72,-23,-8,0,19,45,0,2319BB,NMT6,,,207.250,8
,OKAKARARA,-20,-41,-3,17,30,0,2017DA,NMT6,,,247.130,13
,OPUWA,-18,-10,0,13,40,0,1813BA,NMT6,,,247.130,13
,OSHAKATI,-17,-47,0,15,43,0,1715DC,NMT6,,,231.250,11
,PARESIS,-20,-23,0,16,19,0,2016AD,NMT6,,,207.250,8
,ROSSING,-22,-31,0,14,49,0,2214DB,NMT6,,,247.130,13
,SIGNALBERG,-19,-34,0,17,42,0,1917DA,NMT6,,,215.250,9
,STAMPRIET,-24,-19,0,18,27,0,2418AD,NMT6,,,247.130,13
,TSUMKWE,-19,-42,0,20,35,0,1920DA,NMT6,,,207.250,8
,UR,-27,-31,0,18,32,0,2718DA,NMT6,,,215.250,9
,WALVISBAAI,-22,-57,0,14,30,0,2214DC,NMT6,,,191.250,6
,WINDHOEK,-22,-43,0,17,4,0,2217CA,NMT6,,,215.250,9
,OSHAKATI,-17,-47,0,15,43,0,1715DC,NMT7,,,191.250,6
,WALVISBAAI,-22,-57,0,14,30,0,2214DC,NMT7,,,207.250,8
KN,NONGOMA,-27,-54,-18,31,39,27,2731DC,NONG,,,88.300,8
EC,PORT ELIZABETH,-33,-56,-10,25,26,27,3325CD,NQBL,,,97.000,95
KN,LADYSMITH,-28,-35,-23,29,47,19,2829DB,NQUB,,,100.500,130
KN,GLENCOE,-28,-9,-4,29,56,51,2829BB,NQUT,,,88.400,9
KN,NQUTU,-28,-15,-43,30,40,42,2830BC,NQUT,,,102.000,145
LP,MALAMBA,-22,-53,-56,30,15,9,2230CD,NZHE,,,103.000,155
WC,MILPARK,-33,-52,-12,18,30,17,3318DC,ONEF,,,94.000,65
FS,BETHLEHEM,-28,-14,-10,28,29,58,2828AB,ORAN,,,95.100,76
FS,BLOEMFONTEIN,-29,-6,-4,26,13,44,2926AA,ORAN,,,96.200,87
FS,BOESMANSKOP,-30,0,-29,27,12,53,3027AA,ORAN,,,94.400,69
NW,CHRISTIANA,-27,-53,-3,24,55,50,2724DD,ORAN,,,96.800,93
NC,DOUGLAS,-29,-4,-9,23,31,43,2923BA,ORAN,,,96.100,86
FS,FICKSBURG TOWN,-28,-52,-38,27,51,25,2827DD,ORAN,,,96.900,94
FS,KIMBERLEY,-28,-51,-15,24,54,17,2824DD,ORAN,,,94.200,67
NW,KLERKSDORP,-26,-45,-15,26,24,28,2626CD,ORAN,,,94.400,69
FS,KROONSTAD,-27,-25,-17,27,11,7,2727AC,ORAN,,,96.600,91
NC,KURUMAN HILLS,-27,-53,-13,23,33,38,2723DC,ORAN,,,95.600,81
FS,LADYBRAND,-29,-10,-18,27,22,42,2927AB,ORAN,,,95.300,78
FS,PETRUS STEYN,-27,-31,9,28,19,6,2728CB,ORAN,,,95.500,80
NW,POTCHEFSTROOM,-26,-43,-17,27,4,16,2627CA,ORAN,,,97.100,96
NC,PRIESKA,-29,-40,-52,22,36,57,2922DA,ORAN,,,94.000,65
FS,SASOLBURG 2,-26,-48,-59,27,49,50,2627DD,ORAN,,,93.700,62
NW,SCHWEIZER RENEKE,-27,-8,-13,25,13,7,2725AA,ORAN,,,96.300,88
FS,SENEKAL,-28,-15,-19,27,30,26,2827BC,ORAN,,,94.300,68
FS,SPRINGFONTEIN,-30,-16,-14,25,46,8,3025BD,ORAN,,,95.800,83
FS,THEUNISSEN,-28,-11,-55,26,34,50,2826BA,ORAN,,,95.700,82
NC,UPINGTON,-28,-52,-58,21,44,11,2821DC,ORAN,,,94.900,74
FS,VILJOENSKROON,-27,-4,-24,27,9,6,2727AA,OVER,,,96.100,86
LP,DZAMBA,-22,-49,-5,30,18,41,2230CD,PHAL,,,93.300,58
LP,GABA,-22,-47,-2,30,42,25,2230DC,PHAL,,,88.200,7
GP,JOHANNESBURG,-26,-11,-31,28,0,26,2628AA,PHAL,,,107.800,203
LP,LOUIS TRICHARDT,-23,0,-2,29,45,26,2329BB,PHAL,,,90.700,32
LP,MAKGAUNG,-24,-16,-58,30,28,40,2430AB,PHAL,,,106.600,191
LP,MALAMBA,-22,-53,-56,30,15,9,2230CD,PHAL,,,99.500,120
LP,MASISI,-22,-25,-21,30,51,44,2230BD,PHAL,,,107.900,204
LP,MATANGARI,-22,-48,-15,30,31,40,2230DA,PHAL,,,98.200,107
LP,MAVHUNGA,-22,-56,-27,30,7,18,2230CC,PHAL,,,104.700,172
LP,MOLEMA,-23,-18,-38,30,2,40,2330AC,PHAL,,,93.000,55
LP,MPZEMA,-22,-56,-40,30,10,5,2230CC,PHAL,,,101.600,141
LP,POTGIETERSRUS,-24,-9,-24,29,14,10,2429AA,PHAL,,,103.100,156
GP,PRETORIA,-25,-41,-21,27,59,2,2527DB,PHAL,,,100.100,126
LP,PUNDA MARIA,-22,-43,-28,30,59,19,2230DB,PHAL,,,87.900,4
LP,SIBASA,-22,-56,-57,30,26,54,2230CD,PHAL,,,106.900,194
LP,TSHAMAVUDZI,-22,-39,-15,30,31,42,2230DA,PHAL,,,100.500,130
LP,TZANEEN,-23,-47,-6,30,0,17,2330CC,PHAL,,,99.100,116
GP,HEIDELBERG,-26,-29,-19,28,20,48,2628AD,POFM,,,107.200,197
GP,JOHANNESBURG,-26,-11,-31,28,0,26,2628AA,POFM,,,103.600,161
GP,PRETORIA,-25,-41,-21,27,59,2,2527DB,POFM,,,98.700,112
FS,SASOLBURG 2,-26,-48,-59,27,49,50,2627DD,POFM,,,104.400,169
NC,ALEXANDER BAY,-28,-36,-39,16,29,55,2816CB,RAD5,,,92.200,47
FS,BLOEMFONTEIN,-29,-6,-4,26,13,44,2926AA,RAD5,,,91.600,41
WC,CAPE TOWN,-34,-3,-18,18,23,11,3418AB,RAD5,,,89.000,15
MP,DAVEL,-26,-27,-30,29,37,26,2629BC,RAD5,,,90.400,29
KN,DURBAN,-29,-46,-12,30,43,0,2930DC,RAD5,,,89.900,24
KN,DURBAN NORTH,-29,-45,-52,31,2,24,2931CC,RAD5,,,103.800,163
EC,EAST LONDON,-32,-56,-20,27,48,56,3227DD,RAD5,5FM,,88.500,10
WC,GEORGE,-33,-55,-38,22,27,3,3322CD,RAD5,,,91.700,42
EC,GRAHAMSTOWN,-33,-17,-15,26,42,31,3326BC,RAD5,5FM,,90.400,29
GP,HELDERKRUIN,-26,-6,-5,27,51,27,2627BB,RAD5,,,104.000,165
WC,HERMANUS,-34,-24,-48,19,13,18,3419AC,RAD5,,,90.800,33
WC,HOUT BAY,-34,0,-46,18,20,51,3418AB,RAD5,,,87.800,3
GP,JOHANNESBURG,-26,-11,-31,28,0,26,2628AA,RAD5,,,98.000,105
FS,KIMBERLEY,-28,-51,-15,24,54,17,2824DD,RAD5,,,91.000,35
WC,KNYSNA,-34,-4,-17,23,2,31,3423AA,RAD5,,,92.200,47
FS,KROONSTAD,-27,-25,-17,27,11,7,2727AC,RAD5,,,93.400,59
NC,LIME ACRES,-28,-21,-27,23,27,54,2823AD,RAD5,,,104.000,165
MP,MIDDELBURG,-25,-49,-4,29,23,24,2529CD,RAD5,,,97.000,95
MP,NELSPRUIT,-25,-30,-57,30,46,33,2530DB,RAD5,,,91.100,36
WC,OUDTSHOORN,-33,-40,-17,22,16,1,3322CB,RAD5,,,92.600,51
WC,PAARL,-33,-42,-51,18,56,23,3318DB,RAD5,,,88.500,10
KN,PIETERMARITZBURG,-29,-34,-47,30,19,49,2930CB,RAD5,,,100.300,128
EC,PORT ELIZABETH,-33,-56,-10,25,26,27,3325CD,RAD5,5FM,,89.200,17
LP,POTGIETERSRUS,-24,-9,-24,29,14,10,2429AA,RAD5,,,91.400,39
GP,PRETORIA NORTH,-25,-41,-29,28,10,2,2528CA,RAD5,,,89.900,24
MP,ROOSSENEKAL MAPOCHS,-25,-11,-51,29,54,56,2529BB,RAD5,,,102.400,149
WC,SEA POINT,-33,-54,-33,18,23,51,3318CD,RAD5,,,87.700,2
WC,SIMONSTOWN,-34,-11,-55,18,25,36,3418AB,RAD5,,,87.600,1
WC,STELLENBOSCH,-33,-54,-59,18,52,10,3318DD,RAD5,,,87.800,3
GP,SUNNYSIDE,-25,-45,-58,28,12,21,2528CC,RAD5,,,103.600,161
WC,TABLE MOUNTAIN,-33,-57,-26,18,24,11,3318CD,RAD5,,,89.900,24
KN,THE BLUFF,-29,-54,-42,31,0,44,2931CC,RAD5,,,107.400,199
FS,THEUNISSEN,-28,-11,-55,26,34,50,2826BA,RAD5,,,92.500,50
WC,TYGERBERG,-33,-52,-31,18,35,44,3318DC,RAD5,,,88.200,7
WC,VILLIERSDORP,-33,-58,-10,19,30,22,3319DC,RAD5,,,98.300,108
GP,WELVERDIEND,-26,-26,-48,27,14,53,2627AC,RAD5,,,107.300,198
MP,WALBURTON,-26,-7,-32,30,13,9,2630AA,RALP,,,97.800,103
GP,ALEXANDRA,-26,-6,-19,28,6,2,2628AA,RALX,,,89.100,16
WC,ATLANTIS,-33,-34,-8,18,29,24,3318CB,RATL,,,107.900,204
GP,SABC RADIO PARK,-26,-11,-11,28,0,40,2628AA,RAU,,,95.400,79
MP,BUSHBUCKRIDGE,-24,-51,-21,31,6,30,2431CC,RBCR,,,88.400,9
LP,BOTLOKWA,-23,-29,-43,29,43,6,2329CA,RBLW,,,89.300,18
WC,TYGERBERG,-33,-52,-31,18,35,44,3318DC,RBSH,,,89.500,20
EC,PORT ELIZABETH,-33,-56,-10,25,26,27,3325CD,RCBF,,,107.900,204
EC,EAST LONDON,-32,-56,-20,27,48,56,3227DD,RCIS,,,104.100,166
EC,ELANDS HEIGHT,-30,-47,-44,28,7,10,3028CC,RCIS,,,102.900,154
EC,GRAHAMSTOWN,-33,-17,-15,26,42,31,3326BC,RCIS,,,94.500,70
EC,HOLY CROSS,-31,-8,-25,29,29,27,3129BA,RCIS,,,107.800,203
EC,KING WILLIAMS TOWN,-32,-40,-44,27,15,36,3227CB,RCIS,,,89.900,24
EC,NGQELENI,-31,-45,-57,29,7,34,3129CC,RCIS,,,89.300,18
EC,PORT ELIZABETH,-33,-56,-10,25,26,27,3325CD,RCIS,,,91.000,35
EC,QUEENSTOWN,-31,-43,-56,26,47,5,3126DB,RCIS,,,97.800,103
GP,JOHANNESBURG,-26,-11,-31,28,0,26,2628AA,RCLS,,,102.700,152
GP,MIDRAND,-25,-55,-56,28,4,50,2528CC,RCRS,,,1.269,0
WC,KLIPHEUWEL,-33,-42,0,18,42,30,3318DA,RCTK,,,0.567,0
FS,VREDE 1,-27,-44,-2,29,28,43,2729CB,RDBG,,,100.900,134
MP,BALFOUR,-26,-39,-57,28,43,7,2628DA,RDBK,,,107.600,201
KN,THE BLUFF,-29,-54,-42,31,0,44,2931CC,RDYR,,,105.100,176
KN,DONNYBROOK,-29,-54,-56,29,51,19,2929DD,RECR,,,95.900,84
KN,DURBAN,-29,-46,-12,30,43,0,2930DC,RECR,,,94.000,65
KN,DURBAN NORTH,-29,-45,-52,31,2,24,2931CC,RECR,,,95.700,82
KN,ESHOWE,-28,-51,-29,31,17,37,2831CD,RECR,,,96.600,91
KN,GLENCOE,-28,-9,-4,29,56,51,2829BB,RECR,,,96.300,88
KN,GREYTOWN,-29,0,-46,30,32,10,2930BA,RECR,,,94.900,74
KN,KOKSTAD,-30,-36,-42,29,29,24,3029CB,RECR,,,94.200,67
KN,LADYSMITH,-28,-35,-23,29,47,19,2829DB,RECR,,,94.200,67
EC,MATATIELE,-30,-23,-45,28,49,19,3028BD,RECR,,,94.700,72
KN,MOOI RIVER,-29,-11,-7,29,52,4,2929BB,RECR,,,95.400,79
KN,NEWCASTLE,-27,-43,-7,29,57,12,2729DB,RECR,,,96.900,94
KN,PIETERMARITZBURG,-29,-34,-47,30,19,49,2930CB,RECR,,,94.600,71
KN,PORT SHEPSTONE,-30,-44,-8,30,17,18,3030CB,RECR,,,94.500,70
KN,THE BLUFF,-29,-54,-42,31,0,44,2931CC,RECR,,,95.200,77
KN,UBOMBO,-27,-33,-42,32,4,52,2732CA,RECR,,,95.600,81
KN,ULUNDI,-28,-27,0,31,23,38,2831AD,RECR,,,96.100,86
KN,VRYHEID,-27,-44,-27,30,47,38,2730DB,RECR,,,94.400,69
MP,ERMELO,-26,-45,-46,30,7,53,2630CC,RERM,,,104.000,165
GP,LENASIA,-26,-20,-50,27,52,56,2627BD,REWR,,,92.200,47
